"time_period","time_identifier","geographic_level","country_code","country_name","age","breakdown_topic","breakdown","achievement","number","percentage"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","State sector cohort","149470","x"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2","123487","82.61657858"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 3","41265","27.60754666"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE AC","116460","77.91530073"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE OTHL","121697","81.41901385"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE AC","110964","74.23830869"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE OTHL","115252","77.1071118"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE AC","103317","69.12223189"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE OTHL","108975","72.90760688"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 with EM","105560","70.62286747"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","State sector cohort","470068","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2","371775","79.08962108"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 3","97534","20.74891292"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering GCSE AC","341158","72.57630811"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering GCSE OTHL","364914","77.63004501"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths GCSE AC","319424","67.95272173"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths GCSE OTHL","338672","72.04744845"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 EM GCSE AC","289341","61.55300935"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 EM GCSE OTHL","314570","66.92010518"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 with EM","299939","63.80757678"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Engineering FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","No identified SEN","Level 2 Maths FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","State sector cohort","130150","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2","47983","36.86746062"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 3","4282","3.290049942"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Engineering GCSE AC","30111","23.13561275"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Engineering GCSE OTHL","38512","29.59047253"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Maths GCSE AC","28560","21.94391087"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Maths GCSE OTHL","35001","26.89281598"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 EM GCSE AC","20166","15.4944295"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 EM GCSE OTHL","27025","20.7645025"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 with EM","22639","17.39454476"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Engineering FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Special Educational Need","Identified SEN","Level 2 Maths FSQ","x","x"
201011,"Academic year","National","E92000001","England","17","Total","Total","State sector cohort","600220","x"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2","419758","69.93402419"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 3","101816","16.96311353"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Engineering GCSE AC","371270","61.85565293"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Engineering GCSE OTHL","403427","67.2131885"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Maths GCSE AC","347984","57.97607544"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Maths GCSE OTHL","373674","62.25617274"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 EM GCSE AC","309507","51.56559262"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 EM GCSE OTHL","341596","56.91179901"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 with EM","322578","53.74329413"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Engineering FSQ","758","0.126287028"
201011,"Academic year","National","E92000001","England","17","Total","Total","Level 2 Maths FSQ","820","0.136616574"
201011,"Academic year","National","E92000001","England","18","Sex","Female","State sector cohort","294143","x"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2","241491","82.09986299"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 3","148375","50.4431518"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Engineering GCSE AC","206257","70.12133554"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Engineering GCSE OTHL","222960","75.79986605"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Maths GCSE AC","175866","59.78928616"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Maths GCSE OTHL","189874","64.55159565"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 EM GCSE AC","166481","56.5986612"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 EM GCSE OTHL","182469","62.03411266"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 with EM","178194","60.58073794"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Engineering FSQ","x","x"
201011,"Academic year","National","E92000001","England","18","Sex","Female","Level 2 Maths FSQ","x","x"
201011,"Academic year","National","E92000001","England","18","Sex","Male","State sector cohort","306077","x"
201011,"Academic year","National","E92000001","England","18","Sex","Male","Level 2","228577","74.67957409"
201011,"Academic year","National","E92000001","England","18","Sex","Male","Level 3","120612","39.40577044"
201011,"Academic year","National","E92000001","England","18","Sex","Male","Level 2 Engineering GCSE AC","170561","55.72486662"
201011,"Academic year","National","E92000001","England","18","Sex","Male","Level 2 Engineering GCSE OTHL","198904","64.98495477"
