time_period,time_identifier,geographic_level,country_code,country_name,age,breakdown_topic,breakdown,number-in_ss_cohort,percentage-level_2,number-level_2,percentage-level_3,number-level_3,percentage-l2_eng_gcse_ac,number-l2_eng_gcse_ac,percentage-l2_eng_gcse_othl2,number-l2_eng_gcse_othl2,percentage-l2_maths_gcse_ac,number-l2_maths_gcse_ac,percentage-l2_maths_gcse_othl2,number-l2_maths_gcse_othl2,percentage-l2_em_gcse_ac,number-l2_em_gcse_ac,percentage-l2_em_gcse_othl2,number-l2_em_gcse_othl2,percentage-l2_with_em,number-l2_with_em,percentage-l2_eng_fsq,number-l2_eng_fsq,percentage-l2_maths_fsq,number-l2_maths_fsq
201718,Academic year,National,E92000001,England,17,Sex,Male,283329,65.57041461,185780,12.0143014,34040,68.19068998,193204,69.32400143,196415,70.8773193,200816,71.61215407,202898,61.47482256,174176,62.44613153,176928,56.7972216,160923,x,x,x,x
201718,Academic year,National,E92000001,England,17,Sex,Female,271670,76.77034638,208562,16.73869032,45474,80.41557772,218465,81.0365517,220152,72.51260721,196995,73.05370486,198465,68.99400007,187436,69.55166194,188951,66.29660986,180108,x,x,x,x
201718,Academic year,National,E92000001,England,17,Disadvantaged status,Non disadvantaged,402683,78.24094884,315063,17.53438809,70608,80.74291688,325138,81.46532136,328047,78.87122128,317601,79.40911337,319767,72.9109498,293600,73.60405083,296391,69.55471177,280085,x,x,x,x
201718,Academic year,National,E92000001,England,17,Disadvantaged status,Disadvantaged,152318,52.04834622,79279,5.846978033,8906,56.80943815,86531,58.11525887,88520,52.65956748,80210,53.5695059,81596,44.65132158,68012,45.62034691,69488,40.0123426,60946,x,x,x,x
201718,Academic year,National,E92000001,England,17,Free School Meal status,FSM not eligible,478084,74.72891793,357267,15.81416655,75605,77.6250617,371113,78.4192736,374910,75.37482953,360355,75.96572987,363180,69.09392492,330327,69.82350382,333815,65.51631094,313223,x,x,x,x
201718,Academic year,National,E92000001,England,17,Free School Meal status,FSM eligible,76917,48.2013079,37075,5.082101486,3909,52.72696543,40556,54.15837851,41657,48.69664704,37456,49.6418217,38183,40.67371322,31285,41.68649323,32064,36.15325611,27808,x,x,x,x
201718,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,24.22205996,x,14.18507729,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,25% most deprived,138464,59.08828287,81816,8.357406979,11572,63.46270511,87873,64.52940837,89350,59.66605038,82616,60.49009129,83757,52.0243529,72035,52.89100416,73235,47.43037902,65674,x,x,x,x
201718,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Lower middle,138464,66.42304137,91972,10.95880518,15174,70.03119945,96968,71.04301479,98369,67.20230529,93051,67.93679223,94068,59.91449041,82960,60.7529755,84121,55.73145366,77168,x,x,x,x
201718,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Upper middle,138464,75.46293621,104489,15.4791137,21433,78.23838687,108332,79.04798359,109453,76.09342501,105362,76.66830367,106158,69.89036862,96773,70.64796626,97822,66.44759649,92006,x,x,x,x
201718,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,25% least deprived,138463,83.31034284,115354,22.54248427,31213,85.04582452,117757,85.68715108,118645,83.83683728,116083,84.26149946,116671,78.88894506,109232,79.49993861,110078,76.27452821,105612,x,x,x,x
201718,Academic year,National,E92000001,England,17,Special Educational Need,No identified SEN,464478,77.89540086,361807,16.5041186,76658,81.47856303,378450,82.23468065,381962,78.72407305,365656,79.28707065,368271,72.64735897,337431,73.37398111,340806,68.90380169,320043,x,x,x,x
201718,Academic year,National,E92000001,England,17,Special Educational Need,Identified SEN,90523,35.94114203,32535,3.154999282,2856,36.6967511,33219,38.22785369,34605,35.52135921,32155,36.55645527,33092,26.71254819,24181,27.69793312,25073,23.18526783,20988,x,x,x,x
201718,Academic year,National,E92000001,England,17,Total,Total,555001,71.05248459,394342,14.32682103,79514,74.17446095,411669,75.05698188,416567,71.67752851,397811,72.31752736,401363,65.15519792,361612,65.92402536,365879,61.44691631,341031,0.881079494,4890,0.556935933,3091
201718,Academic year,National,E92000001,England,18,Sex,Male,283329,75.22844467,213144,43.53631291,123351,70.79225918,200575,73.1393539,207225,72.27428184,204774,73.78136371,209044,64.13251026,181706,66.26818998,187757,62.36036551,176685,x,x,x,x
201718,Academic year,National,E92000001,England,18,Sex,Female,271670,83.48695108,226809,54.68399161,148560,82.43309898,223946,83.66584459,227295,74.12706593,201381,75.34766445,204697,71.26292929,193600,72.55125704,197100,70.38539404,191216,x,x,x,x
201718,Academic year,National,E92000001,England,18,Disadvantaged status,Non disadvantaged,402683,85.55911225,344532,56.44837254,227308,82.86716847,333692,84.39293439,339836,80.29045179,323316,81.44942796,327983,75.30961079,303259,76.88256023,309593,74.26015004,299033,x,x,x,x
201718,Academic year,National,E92000001,England,18,Disadvantaged status,Disadvantaged,152318,62.64591184,95421,29.28281621,44603,59.63116638,90829,62.1620557,94684,54.38556179,82839,56.30194724,85758,47.30038472,72047,49.4124135,75264,45.21330375,68868,x,x,x,x
201718,Academic year,National,E92000001,England,18,Free School Meal status,FSM not eligible,478084,82.52691996,394548,52.61021076,251521,79.84705617,381736,81.50847968,389679,76.84026238,367361,78.11095958,373436,71.5372194,342008,73.18776617,349899,70.33115519,336242,x,x,x,x
201718,Academic year,National,E92000001,England,18,Free School Meal status,FSM eligible,76917,59.03116346,45405,26.50909422,20390,55.62489437,42785,58.29790553,44841,50.43618446,38794,52.40063965,40305,43.29081997,33298,45.44899047,34958,41.15995164,31659,x,x,x,x
201718,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,19.5060733,x,26.31993411,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,25% most deprived,138464,69.4274324,96132,37.03706379,51283,66.38548648,91920,68.52467067,94882,61.44412988,85078,63.21932055,87536,54.8799688,75989,56.80104576,78649,52.86933788,73205,x,x,x,x
201718,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Lower middle,138464,75.69043217,104804,42.96856945,59496,72.59432055,100517,74.62372891,103327,68.84605385,95327,70.39302635,97469,62.5924428,86668,64.49907557,89308,61.0144153,84483,x,x,x,x
201718,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Upper middle,138464,83.1046337,115070,52.70684077,72980,80.36096025,111271,82.11087358,113694,77.53134389,107353,78.78004391,109082,72.27799284,100079,74.00912873,102476,71.23295586,98632,x,x,x,x
201718,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,25% least deprived,138463,88.9335057,123140,63.3569979,87726,86.70258481,120051,87.98812679,121831,84.98804735,117677,85.88070459,118913,80.83820226,111931,82.16202162,113764,80.13909853,110963,x,x,x,x
201718,Academic year,National,E92000001,England,18,Special Educational Need,No identified SEN,464478,85.12286911,395377,54.83661228,254704,83.5996538,388302,85.132988,395424,80.1648302,372348,81.35928935,377896,75.07115515,348689,76.682211,356172,73.72211386,342423,x,x,x,x
201718,Academic year,National,E92000001,England,18,Special Educational Need,Identified SEN,90523,49.24273389,44576,19.0084288,17207,40.01082598,36219,43.18902378,39096,37.34630978,33807,39.59767131,35845,29.40357699,26617,31.68807927,28685,28.14533323,25478,x,x,x,x
201718,Academic year,National,E92000001,England,18,Total,Total,555001,79.27066798,439953,48.9928847,271911,76.49013245,424521,78.29175083,434520,73.18094922,406155,74.54779361,413741,67.62258086,375306,69.34347866,384857,66.28834903,367901,1.800357116,9992,1.267745464,7036
201718,Academic year,National,E92000001,England,19,Sex,Male,283329,78.75332211,223131,52.27279947,148104,71.71133206,203179,74.95773465,212377,72.66322897,205876,74.92243999,212277,64.93793434,183988,68.1158653,192992,64.88958066,183851,x,x,x,x
201718,Academic year,National,E92000001,England,19,Sex,Female,271670,85.88728973,233330,62.68377075,170293,83.08278426,225711,84.79515589,230363,74.46792064,202307,76.52151507,207886,71.79740126,195052,73.94559576,200888,72.20672139,196164,x,x,x,x
201718,Academic year,National,E92000001,England,19,Disadvantaged status,Non disadvantaged,402683,88.07349702,354657,64.70896462,260572,83.54387943,336417,85.67582937,345002,80.60062133,324565,82.45915522,332049,75.91902315,305713,78.37728437,315612,76.30940467,307285,x,x,x,x
201718,Academic year,National,E92000001,England,19,Disadvantaged status,Disadvantaged,152318,66.83648682,101804,37.96333985,57825,60.71048727,92473,64.16707152,97738,54.89699182,83618,57.84871125,88114,48.14073189,73327,51.38460326,78268,47.74878872,72730,x,x,x,x
201718,Academic year,National,E92000001,England,19,Free School Meal status,FSM not eligible,478084,85.28082931,407714,60.9386635,291338,80.57391588,385211,82.89547444,396310,77.17451327,368959,79.19570619,378622,72.17350926,345050,74.7561098,357397,72.45588641,346400,x,x,x,x
201718,Academic year,National,E92000001,England,19,Free School Meal status,FSM eligible,76917,63.37610671,48747,35.17947918,27059,56.78718619,43679,60.36376874,46430,50.99522862,39224,54.0075666,41541,44.19049105,33990,47.4316471,36483,43.70295253,33615,x,x,x,x
201718,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,17.39434701,x,23.83053098,x,19.62811399,x,18.41192645,x,23.26731297,x,21.9659023,x,25.503967,x,24.59905385,x,26.260846,x,x,x,x,x
201718,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,25% most deprived,138464,73.47036053,101730,46.81072336,64816,67.54752138,93529,70.57213427,97717,61.95545413,85786,64.73018257,89628,55.78273053,77239,58.79362145,81408,55.5191241,76874,x,x,x,x
201718,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Lower middle,138464,79.0797608,109497,51.58741622,71430,73.46602727,101724,76.23642246,105560,69.26204645,95903,71.67639242,99246,63.33342963,87694,66.27426624,91766,63.43742778,87838,x,x,x,x
201718,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Upper middle,138464,85.63669979,118576,60.53486827,83819,80.99722672,112152,83.37474,115444,77.8325052,107770,79.79980356,110494,72.87164895,100901,75.50843541,104552,73.24792004,101422,x,x,x,x
201718,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,25% least deprived,138463,90.86470754,125814,70.64125434,97812,87.17563537,120706,88.98406072,123210,85.22276709,118002,86.69608487,120042,81.28669753,112552,83.3926753,115468,81.7799701,113235,x,x,x,x
201718,Academic year,National,E92000001,England,19,Special Educational Need,No identified SEN,464478,87.62589401,407003,63.33518487,294178,84.26168731,391377,86.36921447,401166,80.48131451,373818,82.35826024,382536,75.6884072,351556,78.15892249,363031,75.79024195,352029,x,x,x,x
201718,Academic year,National,E92000001,England,19,Special Educational Need,Identified SEN,90523,54.63583841,49458,26.75452647,24219,41.44029694,37513,45.92644963,41574,37.9627277,34365,41.56623179,37627,30.36134463,27484,34.07863195,30849,30.91589983,27986,x,x,x,x
201718,Academic year,National,E92000001,England,19,Total,Total,555001,82.24507704,456461,57.36872546,318397,77.27733824,428890,79.77282924,442740,73.54635397,408183,75.70490864,420163,68.29537244,379040,70.9692415,393880,68.4710478,380015,2.49422974,13843,2.050266576,11379
201718,Academic year,National,E92000001,England,19 not 16,Sex,Male,283329,x,x,x,x,23.54287895,24680,31.94379166,33303,15.85220112,14591,22.40690182,20518,20.91377348,26270,27.80663619,34795,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Sex,Female,271670,x,x,x,x,28.6328768,18439,35.44268188,22678,17.82900738,15050,24.14793673,20306,22.05934712,21685,27.75061499,27187,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Disadvantaged status,Non disadvantaged,402683,x,x,x,x,31.25363101,30126,39.77384259,38093,21.16141534,20968,28.40374635,28022,26.55623973,35063,33.78480117,44426,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Disadvantaged status,Disadvantaged,152318,x,x,x,x,17.83821632,12993,24.68399845,17888,11.20933659,8673,16.6246786,12802,14.03088711,12892,19.16468354,17556,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Free School Meal status,FSM not eligible,478084,x,x,x,x,28.23740312,36544,36.42350124,46849,18.85531149,25357,25.7042122,34411,23.84697727,41659,30.64882228,53336,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Free School Meal status,FSM eligible,76917,x,x,x,x,16.51470625,6575,23.04954693,9132,10.20558877,4284,15.34614372,6413,12.79076854,6296,17.61613692,8646,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Income Deprivation Affecting Children Index,25% most deprived,138464,x,x,x,x,21.55887231,12350,28.57293109,16300,13.24297172,8041,19.24062774,11635,17.01793145,12556,22.46140465,16528,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Income Deprivation Affecting Children Index,Lower middle,138464,x,x,x,x,23.94476991,11567,31.47426953,15113,15.68071955,7915,21.93092465,11017,19.88954635,12605,26.0534275,16453,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Income Deprivation Affecting Children Index,Upper middle,138464,x,x,x,x,28.34227512,10407,36.93669014,13483,19.4298614,7402,26.2511206,9956,24.39161853,12118,31.48952504,15587,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Income Deprivation Affecting Children Index,25% least deprived,138463,x,x,x,x,32.88862013,8702,41.81575434,10962,23.34407313,6231,30.63599051,8136,29.00317843,10585,36.63194444,13293,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Special Educational Need,No identified SEN,464478,x,x,x,x,32.0256272,34441,40.76735244,43575,21.38124805,24656,28.6151112,32847,26.54333034,40804,33.74284016,51664,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Special Educational Need,Identified SEN,90523,x,x,x,x,14.06756582,8678,20.22003097,12406,8.153018334,4985,13.10433197,7977,10.18806098,7151,14.74168476,10318,x,x,x,x,x,x
201718,Academic year,National,E92000001,England,19 not 16,Total,Total,555001,x,x,x,x,25.47952491,43119,33.27409327,55981,16.79766971,29641,23.24008607,40824,21.41651334,47955,27.78178689,61982,x,x,x,x,x,x
201819,Academic year,National,E92000001,England,16,Sex,Male,275893,57.72020312,159246,x,x,62.4829191,172386,62.61992874,172764,67.34784862,185808,67.51965436,186282,55.08186145,151967,55.21597141,152337,51.01687973,140752,x,x,x,x
201819,Academic year,National,E92000001,England,16,Sex,Female,265312,69.16046014,183491,x,x,76.29809432,202428,76.40400736,202709,69.63650344,184754,69.7661621,185098,64.29298336,170577,64.41397298,170898,61.6964178,163688,x,x,x,x
201819,Academic year,National,E92000001,England,16,Disadvantaged status,Non disadvantaged,391210,71.36192838,279175,x,x,75.82602694,296639,75.93159684,297052,75.68876051,296102,75.80327701,296550,67.2025255,262903,67.31525268,263344,64.16400399,251016,x,x,x,x
201819,Academic year,National,E92000001,England,16,Disadvantaged status,Disadvantaged,149995,42.3760792,63562,x,x,52.11840395,78175,52.28240941,78421,49.64165472,74460,49.88832961,74830,39.76199207,59641,39.92866429,59891,35.61718724,53424,x,x,x,x
201819,Academic year,National,E92000001,England,16,Free School Meal status,FSM eligible,72628,38.50443355,27965,x,x,48.14809715,34969,48.33397588,35104,45.7275431,33211,45.99052707,33402,35.98199042,26133,36.15134659,26256,31.96976373,23219,x,x,x,x
201819,Academic year,National,E92000001,England,16,Free School Meal status,FSM not eligible,468577,67.17615248,314772,x,x,72.52703398,339845,72.63886192,340369,71.99478421,337351,72.12859359,337978,63.25769297,296411,63.37891104,296979,60.01596322,281221,x,x,x,x
201819,Academic year,National,E92000001,England,16,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,28.6967429,x,x,x,23.09706149,x,23.06595692,x,24.80785641,x,24.66566119,x,27.49841519,x,27.43990822,x,29.17956725,x,x,x,x,x
201819,Academic year,National,E92000001,England,16,Income Deprivation Affecting Children Index,25% most deprived,135025,49.01314571,66180,x,x,57.63080911,77816,57.76782077,78001,56.00370302,75619,56.23625255,75933,46.01221996,62128,46.16700611,62337,41.88853916,56560,x,x,x,x
201819,Academic year,National,E92000001,England,16,Income Deprivation Affecting Children Index,Lower middle,135025,58.41658952,78877,x,x,65.28198482,88147,65.40492501,88313,64.28216997,86797,64.42732827,86993,54.68913164,73844,54.81503425,74014,51.03721533,68913,x,x,x,x
201819,Academic year,National,E92000001,England,16,Income Deprivation Affecting Children Index,Upper middle,135024,68.25008887,92154,x,x,73.44620216,99170,73.56692144,99333,72.87000829,98392,73.00479915,98574,64.26635265,86775,64.40040289,86956,61.10098945,82501,x,x,x,x
201819,Academic year,National,E92000001,England,16,Income Deprivation Affecting Children Index,25% least deprived,135024,77.70988861,104927,x,x,80.7278706,109002,80.8337777,109145,80.81155943,109115,80.90191373,109237,73.51063515,99257,73.60691433,99387,71.06810641,95959,x,x,x,x
201819,Academic year,National,E92000001,England,16,Special Educational Need,No identified SEN,462113,70.09151441,323902,x,x,75.8057012,350308,75.89896843,350739,74.81027368,345708,74.93773168,346297,66.08102347,305369,66.1987436,305913,62.68488443,289675,x,x,x,x
201819,Academic year,National,E92000001,England,16,Special Educational Need,Identified SEN,79092,23.81403935,18835,x,x,30.98417033,24506,31.27244222,24734,31.42416426,24854,31.7137005,25083,21.71521772,17175,21.90107723,17322,18.66813331,14765,x,x,x,x
201819,Academic year,National,E92000001,England,16,Total,Total,541205,63.32849844,342737,x,x,69.25545773,374814,69.37722305,375473,68.46980349,370562,68.6209477,371380,59.59737992,322544,59.72505797,323235,56.25225192,304440,0.121211001,656,0.05284504,286
201819,Academic year,National,E92000001,England,17,Sex,Female,265312,77.06172356,204454,6.333298155,16803,81.17650163,215371,81.74677361,216884,73.42751176,194812,73.97253045,196258,69.87810578,185395,70.44197021,186891,67.26872512,178472,x,x,x,x
201819,Academic year,National,E92000001,England,17,Sex,Male,275893,65.90417299,181825,4.951194847,13660,68.54722664,189117,69.60452059,192034,71.12141301,196219,71.83727025,198194,61.68478359,170184,62.65762451,172868,57.37369197,158290,x,x,x,x
201819,Academic year,National,E92000001,England,17,Disadvantaged status,Non disadvantaged,391210,78.63551545,307630,6.809130646,26638,81.26402699,317913,81.97259784,320685,79.5018021,311019,80.02070499,313049,73.52572787,287640,74.24529025,290455,70.37882467,275329,x,x,x,x
201819,Academic year,National,E92000001,England,17,Disadvantaged status,Disadvantaged,149995,52.43441448,78649,2.550085003,3825,57.71859062,86575,58.8239608,88233,53.34311144,80012,54.27047568,81403,45.29417647,67939,46.20420681,69304,40.95669856,61433,x,x,x,x
201819,Academic year,National,E92000001,England,17,Free School Meal status,FSM not eligible,468577,74.91810311,351049,6.142853789,28784,78.00340179,365506,78.77659381,369129,75.80419013,355201,76.3910734,357951,69.48292383,325581,70.24032336,329130,66.11933578,309820,x,x,x,x
201819,Academic year,National,E92000001,England,17,Free School Meal status,FSM eligible,72628,48.50746269,35230,2.31178058,1679,53.67351435,38982,54.78465606,39789,49.33359035,35830,50.25747646,36501,41.30362945,29998,42.17244038,30629,37.09588588,26942,x,x,x,x
201819,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,24.89230545,x,5.036907234,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
201819,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Lower middle,135025,67.48157749,91117,4.488057767,6060,71.06906128,95961,71.94149232,97139,68.23847436,92139,68.89835216,93030,60.96278467,82315,61.78633586,83427,57.19014997,77221,x,x,x,x
201819,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,Upper middle,135024,75.89169333,102472,6.28999289,8493,78.93781846,106585,79.6836118,107592,76.81597346,103720,77.37291148,104472,70.61041,95341,71.33102263,96314,67.30507169,90878,x,x,x,x
201819,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,25% least deprived,135024,83.54366631,112804,8.399247541,11341,85.59293163,115571,86.21800569,116415,84.39018249,113947,84.83306671,114545,79.47994431,107317,80.13464273,108201,76.95298614,103905,x,x,x,x
201819,Academic year,National,E92000001,England,17,Income Deprivation Affecting Children Index,25% most deprived,135025,58.65136086,79194,3.362340307,4540,63.41640437,85628,64.44658397,87019,59.65191631,80545,60.5154601,81711,51.84595445,70005,52.73541937,71206,47.53638215,64186,x,x,x,x
201819,Academic year,National,E92000001,England,17,Special Educational Need,No identified SEN,462113,77.60028391,358601,6.388264342,29521,81.27730663,375593,82.00418512,378952,78.66214541,363508,79.23992617,366178,72.42730674,334696,73.18188408,338183,68.92708061,318521,x,x,x,x
201819,Academic year,National,E92000001,England,17,Special Educational Need,Identified SEN,79092,34.99468973,27678,1.191018055,942,36.53340414,28895,37.88752339,29966,34.79871542,27523,35.74824255,28274,26.40342892,20883,27.27962373,21576,23.06301522,18241,x,x,x,x
201819,Academic year,National,E92000001,England,17,Total,Total,541205,71.37387866,386279,5.628735876,30463,74.73840781,404488,75.55695162,408918,72.25191933,391031,72.88402731,394452,65.70135161,355579,66.4737022,359759,62.22448056,336762,0.817989486,4427,0.509788343,2759
201819,Academic year,National,E92000001,England,18,Sex,Male,275893,74.8290098,206448,42.7879649,118049,70.97280467,195809,73.17836988,201894,72.33130235,199557,73.94895847,204020,64.16509299,177027,66.32571323,182988,62.39919099,172155,x,x,x,x
201819,Academic year,National,E92000001,England,18,Sex,Female,265312,83.24500965,220859,54.26705162,143977,82.80251176,219685,83.97396273,222793,74.60310879,197931,75.99166265,201615,71.63716681,190062,73.04607406,193800,70.82943855,187919,x,x,x,x
201819,Academic year,National,E92000001,England,18,Disadvantaged status,Non disadvantaged,391210,85.36693847,333964,55.95588047,218905,83.0978247,325087,84.55995501,330807,80.60300095,315327,81.87214028,320292,75.54919353,295556,77.19766877,302005,74.54896347,291643,x,x,x,x
201819,Academic year,National,E92000001,England,18,Disadvantaged status,Disadvantaged,149995,62.23074102,93343,28.74829161,43121,60.27334244,90407,62.58875296,93880,54.77582586,82161,56.89722991,85343,47.69025634,71533,49.85699523,74783,45.62218741,68431,x,x,x,x
201819,Academic year,National,E92000001,England,18,Free School Meal status,FSM not eligible,468577,82.12417596,384815,51.85145664,242964,79.94139704,374587,81.53323787,382046,76.9591764,360613,78.36940353,367221,71.5677466,335350,73.31004296,343514,70.3873643,329819,x,x,x,x
201819,Academic year,National,E92000001,England,18,Free School Meal status,FSM eligible,72628,58.50636118,42492,26.24607589,19062,56.32400727,40907,58.71151622,42641,50.77242937,36875,52.89144682,38414,43.70077656,31739,45.8142865,33274,41.65748747,30255,x,x,x,x
201819,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,20.40132403,x,28.04934752,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
201819,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,25% most deprived,135025,68.37548602,92324,35.10016664,47394,65.98407702,89095,68.17552305,92054,61.09535271,82494,63.07572672,85168,54.30698019,73328,56.42955008,76194,52.45028698,70821,x,x,x,x
201819,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Lower middle,135025,75.86521015,102437,43.22532864,58365,73.39751898,99105,75.20236993,101542,69.61303462,93995,71.1964451,96133,63.35419367,85544,65.22940196,88076,61.82336604,83477,x,x,x,x
201819,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,Upper middle,135024,82.87933997,111907,52.28255718,70594,80.72342695,108996,82.28463088,111104,77.89874393,105182,79.29701386,107070,72.58191136,98003,74.31938026,100349,71.48062567,96516,x,x,x,x
201819,Academic year,National,E92000001,England,18,Income Deprivation Affecting Children Index,25% least deprived,135024,88.77681005,119870,63.14951416,85267,87.04822846,117536,88.2835644,119204,85.26039815,115122,86.31132243,116541,81.16334874,109590,82.59420547,111522,80.46865742,108652,x,x,x,x
201819,Academic year,National,E92000001,England,18,Special Educational Need,No identified SEN,462113,84.33911186,389742,53.60117547,247698,83.18181917,384394,84.65007477,391179,79.80970022,368811,81.16759321,375086,74.53068838,344416,76.22334797,352238,73.20698617,338299,x,x,x,x
201819,Academic year,National,E92000001,England,18,Special Educational Need,Identified SEN,79092,47.4953219,37565,18.1156122,14328,39.32129672,31100,42.36585243,33508,36.25777575,28677,38.62463966,30549,28.66661609,22673,31.03980175,24550,27.53122945,21775,x,x,x,x
201819,Academic year,National,E92000001,England,18,Total,Total,541205,78.95473989,427307,48.4152955,262026,76.772018,415494,78.47063497,424687,73.44499774,397488,74.95034229,405635,67.82808732,367089,69.62019937,376788,66.53190565,360074,1.698062656,9190,1.375449229,7444
201819,Academic year,National,E92000001,England,19,Sex,Female,265312,85.55775841,226995,62.87578398,166817,83.43761307,221370,85.09716862,225773,75.03015318,199064,77.34478652,205205,72.24173803,191666,74.58313231,197878,72.74868834,193011,x,x,x,x
201819,Academic year,National,E92000001,England,19,Sex,Male,275893,78.25171353,215891,51.49460117,142070,71.84451943,198214,74.87830427,206584,72.84889432,200985,75.24402576,207593,65.00019935,179331,68.18621712,188121,64.93568159,179153,x,x,x,x
201819,Academic year,National,E92000001,England,19,Disadvantaged status,Non disadvantaged,391210,87.82750952,343590,64.49323893,252304,83.73405588,327576,85.779249,335577,81.01403338,316935,83.04542317,324882,76.1956494,298085,78.7507988,308081,76.64144577,299829,x,x,x,x
201819,Academic year,National,E92000001,England,19,Disadvantaged status,Disadvantaged,149995,66.19953998,99296,37.72325744,56583,61.34071136,92008,64.52215074,96780,55.41118037,83114,58.61262042,87916,48.60962032,72912,51.9470649,77918,48.22494083,72335,x,x,x,x
201819,Academic year,National,E92000001,England,19,Free School Meal status,FSM not eligible,468577,84.79673565,397338,60.47181146,283357,80.63370588,377831,82.85105756,388221,77.40264674,362691,79.62277278,373094,72.25258602,338559,74.94734057,351186,72.56672863,340031,x,x,x,x
201819,Academic year,National,E92000001,England,19,Free School Meal status,FSM eligible,72628,62.71410475,45548,35.15173211,25530,57.48884728,41753,60.76995098,44136,51.43746214,37358,54.6676213,39704,44.66321529,32438,47.93330396,34813,44.24326706,32133,x,x,x,x
201819,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Attainment gap (between least and most deprived),x,18.36764024,x,25.58245064,x,20.40946106,x,19.14970708,x,23.84955059,x,22.44537832,x,26.39275429,x,25.30038007,x,26.96005999,x,x,x,x,x
201819,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,25% most deprived,135025,72.25550824,97563,44.81540455,60512,67.06980189,90561,70.04850954,94583,61.71894094,83336,64.7628217,87446,55.25569339,74609,58.51805221,79014,55.14015923,74453,x,x,x,x
201819,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Lower middle,135025,79.15126828,106874,52.54286243,70946,74.28994631,100310,76.83836327,103751,70.18107758,94762,72.73986299,98217,64.21477504,86706,67.19422329,90729,64.36437697,86908,x,x,x,x
201819,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,Upper middle,135024,85.38259865,115287,60.63440574,81871,81.33442943,109821,83.52515108,112779,78.29200735,105713,80.46791681,108651,73.17439863,98803,75.85095983,102417,73.55507169,99317,x,x,x,x
201819,Academic year,National,E92000001,England,19,Income Deprivation Affecting Children Index,25% least deprived,135024,90.62314848,122363,70.3978552,95054,87.47926295,118118,89.19821661,120439,85.56849153,115538,87.20820002,117752,81.64844768,110245,83.81843228,113175,82.10021922,110855,x,x,x,x
201819,Academic year,National,E92000001,England,19,Special Educational Need,No identified SEN,462113,86.77531253,401000,62.38603978,288294,83.8095877,387295,85.83073837,396635,80.22366824,370724,82.34025011,380505,75.18831974,347455,77.7766477,359416,75.32162047,348071,x,x,x,x
